galaxy,split,score_layer,score_role,rmse_prediction,rmse_wrong_family_mean,rmse_tpg_v6,rmse_mond,minus_wrong_mean,minus_tpg_v6,minus_mond,beats_wrong_mean,beats_tpg_v6,beats_mond,claim_boundary,formula_family,inclusion_lane,allowed_use,strict_ready,caution_ready,acquisition_required,minimal_acquisition_need
UGC00731,holdout,L1,source_reviewed_K_readout_source_native_formulas,11.310048467799865,28.290358560322016,12.8454530669031,11.466827035781066,-16.980310092522153,-1.535404599103236,-0.1567785679812026,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC00891,holdout,L1,source_reviewed_K_readout_source_native_formulas,7.225333270873022,30.708551410992673,5.958365558298525,7.682081654505746,-23.48321814011965,1.2669677125744965,-0.4567483836327239,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC02023,holdout,L1,source_reviewed_K_readout_source_native_formulas,15.30026431538294,52.34894448268364,12.19804888404624,13.979836766957424,-37.0486801673007,3.1022154313367025,1.3204275484255188,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_manifest_confidence_review;needs_projection_or_inclination_audit;needs_residual_blind_memory_history_source
UGC02259,holdout,L1,source_reviewed_K_readout_source_native_formulas,19.573338345039396,28.49022220799913,16.43514083306515,13.66144175213647,-8.916883862959732,3.138197511974244,5.9118965929029255,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC03580,holdout,L1,source_reviewed_K_readout_source_native_formulas,53.98299406241329,25.502006859525864,25.49452615076704,27.172706555031343,28.480987202887427,28.48846791164625,26.810287507381947,0.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source
UGC04305,holdout,L1,source_reviewed_K_readout_source_native_formulas,26.808062784312273,54.97638920038208,23.999621706482884,26.588364190715332,-28.168326416069807,2.8084410778293893,0.2196985935969415,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC04499,holdout,L1,source_reviewed_K_readout_source_native_formulas,8.071013668884772,26.68581754275577,6.040634191372928,8.985021588452573,-18.614803873870997,2.030379477511844,-0.9140079195678013,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC05414,holdout,L1,source_reviewed_K_readout_source_native_formulas,9.440201402889352,43.27074629700655,6.4008126343112375,8.261884143933315,-33.8305448941172,3.0393887685781147,1.178317258956037,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC05716,holdout,L1,source_reviewed_K_readout_source_native_formulas,4.212043634396867,21.77601326999048,5.844868825954693,5.605647282808069,-17.563969635593615,-1.632825191557826,-1.3936036484112018,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC05829,holdout,L1,source_reviewed_K_readout_source_native_formulas,7.720215953585758,33.67899383994406,6.222677845510406,8.606905396927852,-25.958777886358305,1.4975381080753527,-0.8866894433420933,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_projection_or_inclination_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC05986,holdout,L1,source_reviewed_K_readout_source_native_formulas,15.662107914873872,25.13056845428841,17.532159853325275,15.059299363743824,-9.46846053941454,-1.870051938451404,0.6028085511300478,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC06818,holdout,L1,source_reviewed_K_readout_source_native_formulas,13.901550076257111,35.32162467560686,12.386120759877572,13.66362183441789,-21.42007459934975,1.5154293163795405,0.2379282418392225,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC06917,holdout,L1,source_reviewed_K_readout_source_native_formulas,4.9226251653474105,19.600525137391724,6.430936477869006,4.61507933369384,-14.677899972044314,-1.5083113125215952,0.3075458316535702,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_source_memory_flag_resolution
UGC06983,holdout,L1,source_reviewed_K_readout_source_native_formulas,9.70055392147702,17.79810167119724,11.036839059186455,9.148970751386091,-8.09754774972022,-1.3362851377094351,0.5515831700909288,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC07151,holdout,L1,source_reviewed_K_readout_source_native_formulas,3.9908842627101606,33.86470871154095,4.3119123214161394,5.615951252005322,-29.87382444883079,-0.3210280587059788,-1.6250669892951617,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_vertical_velocity_field_or_warp_flare_source
UGC07261,holdout,L1,source_reviewed_K_readout_source_native_formulas,5.956232149170297,28.559274204365284,4.296839337715027,4.6168185611277694,-22.603042055194987,1.6593928114552703,1.339413588042528,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_manifest_confidence_review;needs_projection_or_inclination_audit;needs_residual_blind_memory_history_source
UGC07577,holdout,L1,source_reviewed_K_readout_source_native_formulas,17.124297895456632,86.65882470152344,10.601721967205515,13.125766123408509,-69.53452680606681,6.522575928251117,3.998531772048123,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,CAUTION_READY_PROXY_SUPPORTED,support_lane_memory_history_proxy,False,True,False,needs_residual_blind_memory_history_source
UGC07603,holdout,L1,source_reviewed_K_readout_source_native_formulas,11.387173267934267,43.54645404226107,9.31889729578436,6.8156573361002755,-32.1592807743268,2.068275972149909,4.571515931833992,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGC08699,holdout,L1,source_reviewed_K_readout_source_native_formulas,12.62705584127144,15.564539674538162,15.184307759904634,13.478161966003247,-2.9374838332667235,-2.5572519186331952,-0.8511061247318086,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
UGC11914,holdout,L1,source_reviewed_K_readout_source_native_formulas,23.229579108902147,33.92652412458708,33.820143068839116,30.19760108867859,-10.696945015684935,-10.590563959936969,-6.9680219797764416,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_compact_finite,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_projection_or_inclination_audit;needs_source_memory_flag_resolution
UGC12506,holdout,L1,source_reviewed_K_readout_source_native_formulas,44.999238791738094,40.00694648305801,40.697842583379504,38.12269540109571,4.992292308680085,4.3013962083585895,6.876543390642382,0.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_exponential_disk,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
UGCA444,holdout,L1,source_reviewed_K_readout_source_native_formulas,7.622534837373528,61.90607065495512,3.0580094444767805,4.92757139254757,-54.283535817581594,4.564525392896748,2.694963444825958,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
D512-2,train,L1,source_reviewed_K_readout_source_native_formulas,6.808960055926971,44.71024246660536,2.5139498188497846,6.561883790113319,-37.901282410678384,4.295010237077187,0.2470762658136527,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
D564-8,train,L1,source_reviewed_K_readout_source_native_formulas,9.33662248593878,56.745896928522,3.399294537690645,7.16409055590109,-47.40927444258322,5.937327948248136,2.17253193003769,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
D631-7,train,L1,source_reviewed_K_readout_source_native_formulas,10.943013951197011,35.97973602712995,10.35809255392164,10.521817679771978,-25.03672207593294,0.5849213972753731,0.4211962714250354,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
DDO064,train,L1,source_reviewed_K_readout_source_native_formulas,5.443535706033468,58.48545407610168,2.7332917850477236,3.548332793859171,-53.04191837006822,2.7102439209857443,1.8952029121742968,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,CAUTION_READY_PROXY_SUPPORTED,support_lane_projection_caveat,False,True,False,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source
DDO154,train,L1,source_reviewed_K_readout_source_native_formulas,4.184305567259078,37.056824266363506,3.544983778635305,4.451832612674567,-32.872518699104425,0.6393217886237732,-0.2675270454154885,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
DDO161,train,L1,source_reviewed_K_readout_source_native_formulas,15.881667823431446,27.337018590663728,13.579219703882607,18.569662825271475,-11.455350767232282,2.3024481195488384,-2.68799500184003,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
DDO168,train,L1,source_reviewed_K_readout_source_native_formulas,8.993591610956091,45.39270358898074,6.727638673752554,7.879974549733663,-36.39911197802465,2.2659529372035374,1.1136170612224283,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
DDO170,train,L1,source_reviewed_K_readout_source_native_formulas,10.159584119881025,21.99332072543758,7.480201139884626,14.370201282342643,-11.833736605556556,2.679382979996399,-4.21061716246162,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
ESO079-G014,train,L1,source_reviewed_K_readout_source_native_formulas,13.175386122165875,17.133691319916323,12.522654026496925,11.397542407404476,-3.958305197750448,0.6527320956689522,1.7778437147613992,1.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_distance_quality_or_scale_audit;needs_projection_geometry_source_review;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
ESO444-G084,train,L1,source_reviewed_K_readout_source_native_formulas,9.653687321801224,52.421540037362,13.917114692092932,10.513209179623455,-42.76785271556078,-4.263427370291707,-0.8595218578222319,1.0,True,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_projection_or_inclination_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
ESO563-G021,train,L1,source_reviewed_K_readout_source_native_formulas,49.05425860593719,46.80070434080499,47.72714916375959,44.48667176928297,2.253554265132202,1.3271094421776013,4.567586836654222,0.0,False,False,inclusion_lane_endpoint_analysis_not_validation,K_thick_flared,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_projection_geometry_source_review;needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
F563-V1,train,L1,source_reviewed_K_readout_source_native_formulas,26.964419023751876,46.66940032218088,23.66949222725619,29.338957960123544,-19.704981298429008,3.294926796495687,-2.3745389363716676,1.0,False,True,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_residual_blind_memory_history_source;needs_vertical_velocity_field_or_warp_flare_source
F563-V2,train,L1,source_reviewed_K_readout_source_native_formulas,23.80775763175782,28.420937595113298,26.23894780335044,23.428832485173935,-4.613179963355478,-2.4311901715926183,0.3789251465838852,1.0,True,False,inclusion_lane_endpoint_analysis_not_validation,K_scale_tail_spiral,ACQUISITION_REQUIRED,source_acquisition_or_review_queue,False,False,True,needs_projection_or_inclination_audit;needs_source_memory_flag_resolution;needs_vertical_velocity_field_or_warp_flare_source
